id,label
10119,0.985000
6852,0.985000
10842,0.015000
9214,0.985000
7123,0.985000
4654,0.985000
8280,0.985000
8468,0.015000
5513,0.985000
7256,0.985000
6109,0.015000
7339,0.015000
8140,0.394929
12402,0.015000
8449,0.985000
9577,0.985000
12137,0.015000
12414,0.015000
10464,0.985000
1456,0.015000
776,0.015000
4235,0.985000
8692,0.015000
8607,0.985000
2797,0.015000
2539,0.985000
8270,0.015000
1744,0.985000
6243,0.015000
6100,0.015000
5155,0.985000
4583,0.015000
9002,0.015000
11608,0.015000
3691,0.015000
2312,0.015000
8579,0.985000
8885,0.015000
57,0.985000
333,0.985000
11044,0.985000
10797,0.015000
10396,0.985000
7077,0.985000
8653,0.985000
8691,0.985000
9580,0.015000
3881,0.015000
4369,0.985000
269,0.985000
4927,0.985000
9613,0.985000
2463,0.015000
4181,0.015000
1283,0.985000
10032,0.015000
5483,0.015000
12090,0.985000
10931,0.015000
4852,0.985000
7177,0.015000
9755,0.015000
9473,0.985000
1765,0.015000
6595,0.015000
4861,0.985000
10366,0.985000
10843,0.015000
1699,0.985000
4328,0.985000
1040,0.985000
5921,0.015000
1258,0.015000
923,0.985000
407,0.015000
11957,0.985000
4695,0.015000
1939,0.985000
10566,0.985000
9646,0.985000
9777,0.985000
111,0.985000
2938,0.015000
9335,0.985000
10532,0.015000
10181,0.985000
10091,0.015000
6260,0.985000
5484,0.985000
11562,0.985000
2630,0.015000
11271,0.015000
10791,0.015000
10623,0.015000
6007,0.985000
10066,0.015000
6387,0.985000
9773,0.015000
2624,0.985000
9242,0.985000
4201,0.015000
9189,0.985000
3277,0.985000
8461,0.985000
8040,0.015000
139,0.015000
9685,0.015000
10788,0.985000
8429,0.015000
2985,0.015000
3666,0.015000
7320,0.015000
4419,0.015000
2981,0.985000
5733,0.985000
6598,0.015000
9470,0.985000
3742,0.985000
8218,0.015000
4769,0.015000
5589,0.015000
3091,0.015000
8931,0.015000
10388,0.015000
3756,0.985000
2712,0.985000
364,0.015000
9388,0.985000
6002,0.015000
8836,0.015000
746,0.985000
1124,0.015000
7627,0.985000
10509,0.985000
10203,0.985000
8478,0.985000
8028,0.985000
8390,0.985000
2323,0.015000
5072,0.985000
6561,0.015000
1431,0.985000
4380,0.015000
6963,0.985000
8290,0.015000
1128,0.015000
12268,0.985000
424,0.985000
1493,0.985000
10709,0.985000
7432,0.015000
4474,0.015000
8258,0.985000
7452,0.015000
1012,0.985000
2396,0.015000
9331,0.985000
1086,0.985000
7162,0.015000
11084,0.985000
2475,0.015000
762,0.015000
1490,0.985000
10765,0.985000
5773,0.015000
659,0.015000
5734,0.015000
11795,0.985000
2552,0.985000
11542,0.985000
6730,0.015000
6021,0.015000
7009,0.015000
1688,0.985000
138,0.875204
12123,0.015000
4924,0.985000
9135,0.985000
5525,0.015000
1149,0.985000
696,0.015000
3841,0.015000
2789,0.985000
7094,0.015000
6590,0.015000
7994,0.015000
6434,0.015000
4568,0.015000
3567,0.985000
10587,0.985000
11640,0.985000
8430,0.985000
1405,0.985000
12339,0.015000
2151,0.015000
631,0.985000
2684,0.985000
6379,0.985000
3543,0.015000
4083,0.985000
2078,0.985000
11347,0.985000
4003,0.015000
11091,0.810005
3388,0.015000
9914,0.985000
2610,0.015000
9881,0.015000
10696,0.985000
793,0.985000
6899,0.985000
4285,0.015000
9011,0.985000
1957,0.015000
7623,0.985000
5440,0.985000
6762,0.015000
9227,0.985000
2645,0.985000
8450,0.015000
8276,0.985000
6473,0.985000
5710,0.015000
6768,0.015000
3199,0.015000
8609,0.985000
5611,0.015000
4591,0.015000
9508,0.015000
2623,0.015000
10525,0.985000
5221,0.015000
11939,0.015000
7407,0.985000
6690,0.015000
10805,0.015000
8939,0.985000
9354,0.985000
1213,0.015000
4132,0.985000
10337,0.015000
5131,0.015000
3582,0.985000
11331,0.985000
5355,0.015000
7513,0.015000
4455,0.015000
11352,0.985000
8152,0.015000
603,0.015000
10202,0.985000
5988,0.985000
9591,0.015000
5503,0.985000
11371,0.985000
4711,0.985000
8894,0.015000
1262,0.015000
12475,0.015000
10664,0.015000
12373,0.015000
12002,0.015000
7987,0.015000
9619,0.985000
970,0.985000
6482,0.985000
6046,0.985000
8963,0.015000
10450,0.015000
11006,0.985000
4899,0.015000
6245,0.985000
12358,0.015000
11889,0.015000
4714,0.985000
351,0.015000
8955,0.015000
3207,0.015000
7227,0.015000
347,0.015000
6319,0.985000
6580,0.985000
1578,0.015000
12332,0.985000
7265,0.985000
3555,0.015000
8658,0.015000
4818,0.985000
4127,0.015000
8038,0.015000
4436,0.985000
5963,0.015000
8474,0.985000
4036,0.985000
6922,0.015000
2397,0.015000
9315,0.985000
7060,0.015000
10940,0.985000
7228,0.985000
1808,0.015000
2317,0.015000
7689,0.015000
5127,0.985000
1858,0.015000
1125,0.015000
8882,0.985000
6703,0.985000
11788,0.015000
91,0.015000
5672,0.985000
828,0.985000
2471,0.985000
11744,0.985000
6743,0.015000
9462,0.015000
7250,0.015000
1356,0.985000
9201,0.015000
6779,0.015000
3196,0.985000
2651,0.985000
5592,0.985000
7708,0.985000
6298,0.015000
4074,0.015000
1684,0.985000
4470,0.015000
4259,0.985000
10705,0.226486
2414,0.015000
10357,0.985000
5879,0.015000
1511,0.015000
10751,0.015000
10310,0.015000
9711,0.015000
12288,0.176174
3367,0.985000
5625,0.985000
8665,0.015000
9209,0.015000
1426,0.015000
7035,0.985000
2602,0.985000
4680,0.985000
10775,0.015000
2177,0.985000
3114,0.985000
5312,0.015000
8977,0.985000
9813,0.015000
7760,0.985000
10520,0.985000
11438,0.985000
3981,0.985000
4135,0.985000
7526,0.985000
3161,0.015000
3499,0.015000
6574,0.985000
9879,0.015000
3144,0.015000
4107,0.985000
9362,0.985000
891,0.985000
5916,0.985000
4301,0.015000
77,0.985000
5112,0.015000
3276,0.015000
9676,0.015000
5063,0.985000
10224,0.015000
11886,0.985000
6861,0.015000
3732,0.015000
11205,0.985000
7900,0.985000
5151,0.015000
1344,0.015000
2358,0.985000
7564,0.985000
1397,0.015000
9226,0.015000
9789,0.985000
7122,0.015000
9516,0.985000
8204,0.015000
10910,0.015000
11619,0.015000
10686,0.015000
1643,0.985000
9792,0.015000
4504,0.015000
2133,0.015000
307,0.985000
10601,0.985000
2757,0.985000
12046,0.985000
8496,0.985000
2418,0.015000
6495,0.015000
5476,0.015000
5217,0.985000
1173,0.985000
8859,0.015000
2103,0.985000
166,0.015000
4969,0.985000
12173,0.015000
12500,0.015000
3530,0.985000
2313,0.985000
2770,0.985000
1452,0.985000
66,0.985000
5332,0.985000
5271,0.985000
1084,0.015000
870,0.985000
1156,0.015000
11312,0.985000
10501,0.985000
11065,0.985000
5159,0.985000
8604,0.015000
9817,0.985000
5152,0.015000
4928,0.015000
837,0.985000
6146,0.015000
7263,0.015000
3916,0.015000
1111,0.015000
2166,0.015000
11078,0.015000
6257,0.985000
9826,0.985000
826,0.985000
10911,0.985000
602,0.015000
1570,0.015000
8185,0.985000
11804,0.985000
9540,0.015000
4746,0.985000
6838,0.015000
6686,0.015000
7688,0.015000
1525,0.985000
2247,0.015000
3641,0.985000
2022,0.025402
5987,0.015000
9294,0.985000
8797,0.985000
10327,0.985000
7439,0.985000
9496,0.015000
1016,0.985000
6682,0.015000
8133,0.985000
8730,0.015000
6250,0.015000
1630,0.985000
4515,0.985000
3609,0.015000
649,0.015000
2219,0.015000
5442,0.985000
7671,0.985000
10989,0.015000
4991,0.015000
8175,0.015000
5030,0.985000
10447,0.985000
967,0.015000
9754,0.015000
5536,0.985000
4356,0.015000
2465,0.985000
85,0.985000
30,0.985000
1522,0.015000
5696,0.985000
12279,0.985000
5804,0.985000
7221,0.015000
11637,0.015000
5252,0.015000
10629,0.975533
311,0.015000
1519,0.985000
8862,0.985000
10784,0.015000
3050,0.985000
2114,0.985000
1624,0.015000
90,0.015000
9677,0.985000
3120,0.985000
9638,0.015000
1157,0.985000
6238,0.015000
850,0.015000
593,0.985000
7294,0.985000
10687,0.015000
10513,0.015000
7001,0.985000
3514,0.015000
8995,0.985000
9096,0.015000
3360,0.015000
3426,0.985000
10529,0.015000
5819,0.021925
8783,0.015000
9509,0.985000
9365,0.985000
8680,0.015000
4160,0.015000
12019,0.015000
1367,0.015832
6181,0.015000
4022,0.015000
7365,0.985000
8184,0.015000
6371,0.015000
835,0.985000
11188,0.985000
11212,0.985000
10836,0.015000
8657,0.015000
1635,0.985000
12287,0.985000
7385,0.015000
11531,0.015000
9023,0.985000
2481,0.985000
1220,0.015000
1667,0.985000
6681,0.015000
10456,0.015000
680,0.015000
5061,0.985000
9558,0.015000
1374,0.015000
2085,0.985000
9825,0.015000
9340,0.015000
1132,0.015000
9356,0.985000
10625,0.985000
8179,0.015000
6669,0.015000
12150,0.985000
10613,0.015000
5224,0.985000
1886,0.985000
3009,0.985000
2156,0.015000
12318,0.985000
3952,0.985000
6865,0.015000
10281,0.985000
10969,0.015000
12294,0.985000
7251,0.985000
1153,0.015000
10134,0.985000
6246,0.985000
2793,0.015000
6110,0.015000
7258,0.015000
477,0.015000
8717,0.015000
6847,0.985000
8061,0.985000
4618,0.985000
5492,0.015000
10006,0.015000
6198,0.015000
9311,0.985000
12435,0.985000
11686,0.985000
3895,0.015000
10978,0.015000
11335,0.985000
7884,0.015000
3431,0.015000
6676,0.985000
3892,0.015000
2911,0.985000
10335,0.985000
4414,0.015000
250,0.985000
12492,0.985000
8941,0.015000
8104,0.015000
4438,0.015000
2618,0.015000
10197,0.985000
12036,0.015000
11481,0.015000
982,0.985000
2393,0.985000
8965,0.985000
11440,0.015000
3945,0.985000
1845,0.985000
4076,0.015000
11940,0.985000
4459,0.015000
8054,0.985000
10370,0.930096
6951,0.015000
12333,0.985000
2018,0.015000
7570,0.015000
8183,0.985000
671,0.015000
10745,0.015000
9052,0.015000
8972,0.015000
7176,0.015000
7141,0.985000
4084,0.015000
6621,0.985000
7013,0.985000
9841,0.985000
1654,0.985000
1783,0.015000
9862,0.015000
2740,0.015000
10733,0.985000
5629,0.985000
4262,0.028404
2123,0.985000
2660,0.015000
169,0.015000
7345,0.015000
2504,0.985000
2231,0.015000
6215,0.985000
5329,0.015000
8452,0.015000
778,0.015000
5839,0.985000
12386,0.985000
5230,0.015000
2702,0.985000
1666,0.015000
9865,0.015000
676,0.985000
8605,0.015000
4010,0.015000
5291,0.985000
12152,0.015000
3355,0.015000
9776,0.985000
6162,0.985000
6049,0.985000
9659,0.985000
10222,0.985000
11976,0.015000
3464,0.985000
565,0.985000
3076,0.985000
3446,0.985000
8060,0.985000
2214,0.985000
4601,0.015000
7565,0.015000
10498,0.015000
2046,0.985000
748,0.015000
9874,0.015000
9246,0.985000
1883,0.015000
12462,0.015000
3971,0.015000
8788,0.985000
3840,0.015000
6739,0.015000
8119,0.015000
788,0.015000
9533,0.985000
6283,0.985000
4576,0.015000
12395,0.015000
9041,0.015000
1071,0.015000
4232,0.015000
7600,0.985000
3381,0.015000
100,0.015000
10640,0.985000
9901,0.015000
5853,0.015000
6013,0.015000
9710,0.015000
11213,0.985000
5489,0.985000
8822,0.985000
11655,0.985000
9164,0.985000
9025,0.985000
9188,0.985000
7700,0.985000
4537,0.985000
2826,0.985000
9115,0.985000
8314,0.015000
6509,0.015000
2815,0.015000
12250,0.015000
1235,0.985000
3019,0.985000
2670,0.015000
12465,0.015000
10433,0.985000
6678,0.015000
5403,0.985000
12248,0.985000
6551,0.985000
1326,0.015000
10115,0.015000
51,0.015000
4500,0.015000
12455,0.015000
6920,0.985000
10596,0.015000
9863,0.015000
9682,0.015000
8222,0.015000
2493,0.015000
1190,0.015000
11693,0.015000
8289,0.015000
3278,0.015000
11822,0.985000
8922,0.015000
8331,0.985000
6068,0.015000
5604,0.985000
5690,0.985000
1848,0.985000
876,0.985000
9933,0.985000
9799,0.985000
6822,0.985000
9883,0.015000
7042,0.590321
11565,0.015000
12083,0.015000
4175,0.985000
6824,0.985000
7212,0.015000
6880,0.015000
88,0.985000
11195,0.985000
10235,0.015000
10084,0.985000
2061,0.985000
6856,0.985000
11229,0.985000
10730,0.985000
10806,0.985000
5080,0.985000
11470,0.985000
3018,0.985000
895,0.015000
6416,0.015000
6051,0.985000
4332,0.015000
11999,0.985000
8146,0.015000
4278,0.015000
419,0.985000
11158,0.015000
7936,0.015000
9531,0.985000
7918,0.985000
9474,0.015000
6997,0.985000
5023,0.015000
11177,0.015000
2110,0.985000
3993,0.015000
7720,0.015000
6147,0.015000
4922,0.015000
5412,0.015000
5986,0.015000
11519,0.985000
5363,0.015000
9756,0.985000
6187,0.985000
11666,0.015000
4300,0.985000
1585,0.015000
9231,0.985000
10239,0.015000
3223,0.985000
11393,0.015000
7264,0.985000
1549,0.985000
3748,0.015000
5171,0.985000
226,0.985000
7592,0.982277
3766,0.015000
6386,0.015000
5649,0.985000
5105,0.015000
11018,0.015000
4343,0.985000
12047,0.015000
3815,0.015000
9382,0.015000
7437,0.015000
6653,0.985000
155,0.985000
10534,0.985000
8073,0.015000
3548,0.015000
12352,0.985000
6274,0.015000
6591,0.985000
5812,0.015000
1568,0.985000
7485,0.015000
7786,0.015000
6360,0.015000
5692,0.985000
3735,0.015000
10329,0.985000
8841,0.015000
11264,0.015000
3309,0.985000
10697,0.985000
9811,0.015000
8948,0.985000
4154,0.015000
4117,0.015000
3214,0.015000
10909,0.985000
2115,0.015000
9285,0.985000
9960,0.985000
586,0.015000
4932,0.015000
12411,0.985000
5698,0.985000
3797,0.985000
9383,0.015000
2868,0.985000
7346,0.985000
5008,0.015000
3580,0.985000
5512,0.985000
3550,0.985000
9467,0.015000
7830,0.015000
12443,0.985000
4851,0.211300
2687,0.015000
4691,0.985000
46,0.985000
3465,0.015000
11334,0.985000
3330,0.015000
8592,0.985000
4850,0.985000
6204,0.015000
7327,0.985000
354,0.985000
10991,0.015000
1875,0.015000
1274,0.015000
9549,0.985000
7962,0.015000
3719,0.985000
5972,0.985000
5809,0.985000
11566,0.015000
5431,0.985000
8530,0.015000
4265,0.985000
5116,0.985000
191,0.015000
10452,0.015000
6646,0.985000
2652,0.015000
6342,0.015000
7695,0.985000
11553,0.985000
11435,0.985000
8761,0.126631
12337,0.985000
2606,0.985000
3376,0.015000
11534,0.015000
12378,0.985000
8144,0.015000
5469,0.985000
11755,0.015000
8679,0.015000
5901,0.985000
11612,0.015000
6771,0.985000
801,0.015000
11184,0.015000
3592,0.985000
9199,0.985000
1449,0.985000
4957,0.015000
4282,0.985000
3684,0.015000
7777,0.015000
3851,0.015000
406,0.985000
326,0.985000
3621,0.985000
9457,0.015000
911,0.015000
2698,0.015000
8804,0.985000
12237,0.985000
9215,0.015000
2509,0.985000
8688,0.985000
6697,0.015000
11322,0.985000
6332,0.985000
8150,0.015000
11265,0.985000
3364,0.985000
9105,0.985000
5222,0.985000
5249,0.015000
2678,0.985000
2802,0.985000
9654,0.985000
8964,0.985000
1416,0.015000
6945,0.015000
9191,0.985000
8654,0.985000
9152,0.015000
7586,0.015000
11031,0.015000
3600,0.985000
10801,0.831769
7954,0.015000
1617,0.985000
3608,0.985000
6477,0.015000
8811,0.985000
9339,0.015000
3661,0.985000
330,0.015000
11742,0.015000
11650,0.985000
12109,0.985000
2903,0.015000
551,0.015000
7281,0.531226
7677,0.015000
6911,0.985000
6656,0.015000
12437,0.985000
2318,0.015000
10915,0.015000
342,0.015000
12488,0.984801
1317,0.985000
1193,0.015000
10888,0.985000
133,0.015000
12154,0.015000
5339,0.985000
8992,0.985000
12423,0.015000
4856,0.985000
3112,0.985000
7282,0.015000
3385,0.985000
5475,0.985000
8628,0.985000
10908,0.015000
10750,0.985000
4749,0.015000
9896,0.985000
4589,0.015000
8219,0.985000
2041,0.985000
8422,0.985000
2614,0.985000
5240,0.015000
10189,0.985000
6973,0.015000
8418,0.015000
2582,0.985000
6406,0.985000
996,0.015000
4911,0.985000
6617,0.015000
1703,0.985000
2666,0.015000
2996,0.985000
12227,0.015000
178,0.985000
6993,0.015000
4699,0.985000
6410,0.015000
8125,0.015000
1234,0.015000
10251,0.985000
1925,0.985000
7656,0.015000
1037,0.985000
1032,0.985000
4292,0.015000
6134,0.985000
12128,0.015000
10869,0.985000
5228,0.985000
2827,0.985000
7205,0.015000
1701,0.985000
148,0.015000
12281,0.985000
1395,0.985000
816,0.985000
11616,0.015000
6423,0.015000
9510,0.985000
5676,0.985000
10348,0.701570
3262,0.985000
6352,0.015000
1438,0.015000
1439,0.015000
10,0.015000
4944,0.015000
8172,0.015000
1823,0.015000
2304,0.985000
7390,0.985000
214,0.985000
236,0.985000
796,0.015000
10158,0.015000
1107,0.015000
7539,0.015000
4051,0.015000
11856,0.015000
11423,0.985000
9909,0.015000
9517,0.015000
10017,0.015000
9979,0.015000
190,0.985000
6095,0.015000
9419,0.985000
3370,0.015000
5980,0.015000
9406,0.015000
7442,0.015000
1737,0.985000
4898,0.985000
1804,0.015000
10979,0.985000
7669,0.985000
9972,0.015000
11374,0.015000
11310,0.985000
9843,0.985000
8727,0.985000
193,0.015000
4331,0.015000
4399,0.015000
6956,0.985000
3889,0.015000
916,0.985000
7316,0.985000
3200,0.015000
5245,0.015000
2480,0.015000
33,0.985000
5941,0.015000
11011,0.985000
11106,0.015000
5537,0.015000
3934,0.985000
5283,0.015000
8399,0.985000
11541,0.985000
2858,0.015000
5143,0.985000
1319,0.985000
11129,0.015000
9645,0.985000
5213,0.015000
115,0.015000
9298,0.985000
11657,0.015000
9610,0.015000
9903,0.985000
2023,0.015000
8852,0.015000
3901,0.015000
9016,0.015000
4008,0.015000
5527,0.985000
10655,0.015000
3729,0.015000
8870,0.985000
4723,0.985000
3132,0.015000
660,0.015000
2919,0.985000
8556,0.985000
11779,0.015000
2697,0.985000
3122,0.015000
3258,0.985000
3610,0.985000
6326,0.015000
10864,0.015000
10179,0.985000
7860,0.015000
1888,0.985000
1542,0.985000
9384,0.015000
4409,0.985000
7252,0.985000
11716,0.985000
703,0.015000
4692,0.015000
10142,0.985000
3936,0.015000
6006,0.015000
8711,0.015000
6713,0.015000
3837,0.015000
811,0.015000
9905,0.015000
11925,0.015000
11651,0.985000
11663,0.985000
11052,0.015000
1616,0.015000
5261,0.015000
12072,0.015000
7553,0.985000
11250,0.985000
9945,0.015000
11632,0.015000
11962,0.015000
2442,0.985000
7084,0.015000
268,0.015000
8648,0.985000
3291,0.985000
7412,0.985000
4370,0.985000
1228,0.015000
2485,0.015000
1952,0.015000
2291,0.985000
5548,0.985000
1551,0.015000
3955,0.985000
11324,0.015000
10286,0.015000
785,0.015000
5702,0.015000
4702,0.985000
17,0.985000
1994,0.985000
6931,0.015000
1863,0.985000
6912,0.985000
11966,0.015000
2681,0.015000
335,0.015000
2299,0.015000
976,0.015000
1740,0.015000
1932,0.985000
4668,0.985000
10167,0.985000
10838,0.985000
9198,0.015000
6788,0.015000
2845,0.985000
11828,0.985000
7436,0.985000
8300,0.015000
6929,0.985000
4606,0.985000
3256,0.015000
2725,0.015000
11147,0.985000
6017,0.985000
964,0.015000
7901,0.985000
2863,0.015000
6773,0.985000
5998,0.015000
4124,0.015000
2564,0.015000
12005,0.985000
8947,0.985000
12410,0.015000
795,0.015000
2210,0.985000
5666,0.015000
383,0.985000
2135,0.985000
2813,0.985000
11093,0.985000
1714,0.985000
4206,0.985000
11072,0.015000
8153,0.985000
12299,0.015000
4547,0.985000
9305,0.015000
6032,0.015000
4811,0.015000
469,0.985000
7543,0.985000
1386,0.985000
2340,0.985000
487,0.015000
5911,0.985000
766,0.985000
685,0.985000
3628,0.015000
10210,0.015000
8110,0.985000
3227,0.015000
11577,0.015000
4450,0.015000
7072,0.985000
9112,0.015000
6004,0.985000
5507,0.985000
356,0.985000
1131,0.985000
7340,0.015000
7511,0.015000
7615,0.985000
5371,0.985000
771,0.015000
6104,0.985000
11895,0.985000
1039,0.015000
2841,0.015000
498,0.985000
5248,0.015000
2277,0.022865
10660,0.015000
4093,0.015000
3313,0.015000
7418,0.015000
5075,0.015000
10042,0.846983
10492,0.985000
8159,0.985000
906,0.015000
5168,0.015000
2245,0.015000
5372,0.015000
559,0.985000
2255,0.985000
7196,0.015000
9099,0.985000
10524,0.985000
12040,0.985000
4810,0.015000
8738,0.985000
11600,0.818387
909,0.015000
4840,0.985000
5667,0.985000
5944,0.985000
10188,0.015000
6767,0.985000
7621,0.015000
128,0.015000
6688,0.985000
4488,0.015000
7739,0.015000
1594,0.985000
5617,0.985000
2067,0.985000
8876,0.015000
529,0.015000
11687,0.015000
11992,0.015000
11321,0.985000
11451,0.985000
5731,0.016160
3203,0.985000
8803,0.015000
1240,0.015000
10052,0.015000
4599,0.985000
2450,0.985000
6008,0.015000
2185,0.985000
9361,0.985000
7489,0.985000
7911,0.985000
10918,0.015000
9565,0.985000
11009,0.015000
5267,0.015000
2211,0.985000
10311,0.015000
12394,0.015000
7693,0.015000
10873,0.015000
10107,0.015000
7101,0.015000
10011,0.985000
12262,0.985000
2003,0.015000
3652,0.015000
7435,0.985000
6357,0.015000
2169,0.015000
1593,0.985000
12436,0.985000
5768,0.985000
9,0.015000
4715,0.985000
1532,0.015000
5264,0.985000
9726,0.015000
5,0.015000
6928,0.985000
6871,0.015000
3646,0.985000
9146,0.015000
3085,0.985000
12481,0.015000
4625,0.015000
146,0.985000
11125,0.985000
1015,0.015000
7493,0.985000
929,0.015000
3235,0.985000
2944,0.015000
1689,0.015000
6289,0.985000
11998,0.985000
7147,0.015000
12215,0.015000
4311,0.015000
6674,0.985000
9440,0.015000
12476,0.985000
3710,0.985000
8034,0.015000
7999,0.015000
4260,0.985000
12170,0.985000
4983,0.015000
11647,0.985000
6334,0.015000
10916,0.985000
3712,0.015000
3795,0.985000
11722,0.015000
4846,0.985000
3991,0.015000
9181,0.985000
10123,0.015000
9628,0.015000
3400,0.985000
5001,0.050980
3925,0.985000
1942,0.015000
4156,0.015000
1370,0.015000
3380,0.985000
6454,0.015000
7885,0.985000
9981,0.015000
4845,0.015000
11370,0.985000
5414,0.985000
8238,0.985000
5065,0.015000
7705,0.985000
5607,0.985000
8345,0.015000
1014,0.985000
11968,0.015000
3485,0.985000
12459,0.985000
9064,0.985000
1960,0.015000
10180,0.015000
2104,0.985000
4674,0.985000
8795,0.015000
5628,0.985000
1609,0.985000
1768,0.985000
4056,0.015000
5636,0.015000
11220,0.015000
5123,0.985000
1485,0.015000
910,0.015000
5083,0.015000
7594,0.985000
12023,0.985000
8944,0.985000
4072,0.985000
805,0.985000
1540,0.015000
9059,0.985000
11855,0.985000
3526,0.985000
11267,0.015000
9500,0.985000
6362,0.015000
9233,0.985000
11032,0.015000
3173,0.015000
11376,0.015000
3415,0.015000
185,0.015000
2816,0.020750
1243,0.015000
5795,0.985000
5126,0.015000
11868,0.015000
4373,0.015000
8578,0.985000
1866,0.985000
2424,0.015000
2957,0.015000
3931,0.985000
5207,0.015000
1668,0.015000
11708,0.015000
6336,0.015000
1754,0.015000
5967,0.015000
9891,0.985000
6790,0.985000
10964,0.015000
9876,0.015000
975,0.015000
7300,0.985000
2823,0.015000
1770,0.015000
7329,0.015000
10555,0.015000
4349,0.985000
3606,0.985000
67,0.985000
7011,0.015000
11445,0.985000
7898,0.985000
9869,0.985000
6955,0.985000
11223,0.015000
831,0.015000
9328,0.015000
6247,0.015000
4284,0.015000
7563,0.985000
8485,0.985000
9366,0.985000
11952,0.985000
978,0.015000
11415,0.015000
4571,0.985000
3372,0.985000
6638,0.015000
10973,0.985000
10861,0.985000
5699,0.015000
2676,0.015000
4330,0.985000
12075,0.985000
3328,0.985000
6361,0.985000
12254,0.985000
10975,0.015000
11840,0.985000
10339,0.985000
812,0.985000
6607,0.985000
9492,0.015000
11758,0.985000
8937,0.015000
9299,0.015000
7846,0.015000
12048,0.985000
12204,0.015000
7950,0.015000
6923,0.015000
1612,0.985000
1724,0.015000
10418,0.015000
2143,0.985000
221,0.015000
3564,0.957658
8618,0.015000
8505,0.985000
7396,0.015000
6079,0.985000
8912,0.015000
4933,0.015000
10502,0.985000
4042,0.985000
6717,0.015000
11774,0.015000
11218,0.985000
1320,0.015000
5736,0.015000
2578,0.015000
1035,0.015000
3947,0.985000
8838,0.985000
8835,0.985000
288,0.015000
10261,0.985000
1660,0.015000
11569,0.985000
10976,0.985000
6107,0.985000
11656,0.985000
6601,0.015000
12491,0.985000
5274,0.985000
535,0.015000
4351,0.985000
6500,0.985000
11872,0.015000
1775,0.015000
12464,0.985000
5823,0.015000
12460,0.985000
8377,0.015000
197,0.985000
6143,0.015000
9784,0.985000
2605,0.985000
4659,0.015000
2776,0.985000
5960,0.015000
668,0.985000
5605,0.015000
4439,0.985000
4171,0.985000
12413,0.015000
1169,0.015000
312,0.015000
4679,0.985000
5294,0.015000
5664,0.015000
5461,0.015000
4905,0.015000
9649,0.985000
10647,0.015000
4995,0.015000
7476,0.015000
4694,0.015000
557,0.985000
4611,0.015000
3229,0.985000
6441,0.015000
7197,0.015000
11360,0.985000
11327,0.985000
9702,0.985000
11865,0.015000
7428,0.015000
12068,0.015000
4780,0.985000
574,0.985000
10852,0.147516
8118,0.985000
5259,0.015000
6353,0.015000
7012,0.015000
11595,0.015000
7772,0.015000
2531,0.015000
1363,0.015000
1767,0.985000
7611,0.015000
281,0.985000
11726,0.015000
10853,0.985000
3483,0.015000
7312,0.015000
6642,0.015000
5068,0.985000
9501,0.985000
6094,0.985000
4620,0.015000
12164,0.015000
3780,0.985000
1513,0.015000
4243,0.985000
4567,0.985000
11216,0.015000
3726,0.015000
11384,0.015000
11711,0.015000
9421,0.985000
10141,0.985000
5418,0.985000
8686,0.015000
12325,0.015000
5071,0.985000
5841,0.015000
11964,0.985000
3630,0.985000
10328,0.015000
7037,0.985000
4242,0.985000
3295,0.015000
2846,0.985000
11965,0.015000
11558,0.015000
7879,0.015000
2864,0.985000
12192,0.985000
8705,0.015000
9276,0.015000
3030,0.015000
11207,0.015000
573,0.015000
11859,0.015000
11719,0.015000
12039,0.985000
10436,0.985000
7647,0.985000
9987,0.985000
2810,0.015000
9117,0.985000
3558,0.985000
7561,0.015000
2370,0.015000
5515,0.985000
3623,0.985000
4838,0.985000
1301,0.985000
3033,0.015000
3174,0.015000
8590,0.985000
2240,0.985000
3709,0.015000
3948,0.985000
3554,0.985000
5528,0.985000
9871,0.985000
194,0.015000
3825,0.015000
10028,0.015000
952,0.015000
10244,0.985000
4678,0.015000
5865,0.015000
2440,0.015000
734,0.015000
11235,0.985000
11228,0.015000
10422,0.682858
8881,0.985000
10827,0.015000
7690,0.015000
11479,0.015000
3134,0.985000
3195,0.985000
1961,0.015000
9124,0.015000
3842,0.015000
2257,0.015000
201,0.985000
1126,0.015000
6284,0.985000
5132,0.015000
9551,0.985000
9716,0.015000
10747,0.015000
553,0.015000
12037,0.985000
8044,0.021048
6934,0.985000
5047,0.015000
6375,0.985000
11784,0.015000
3819,0.985000
4637,0.985000
11495,0.015000
2374,0.985000
8066,0.015000
4523,0.015000
9405,0.015000
7486,0.015000
725,0.985000
10264,0.015000
4251,0.985000
7275,0.015000
11398,0.985000
11550,0.985000
8560,0.985000
11814,0.985000
2566,0.985000
6504,0.015000
636,0.896448
10777,0.985000
6412,0.015000
8840,0.015000
7775,0.985000
1494,0.015000
5970,0.985000
227,0.985000
8889,0.985000
2724,0.985000
4126,0.985000
413,0.985000
11628,0.985000
125,0.015000
11369,0.015000
2859,0.015000
7939,0.985000
4709,0.985000
8594,0.015000
12334,0.015000
10320,0.985000
4082,0.985000
12147,0.985000
806,0.985000
7876,0.015000
8484,0.015000
11740,0.985000
12094,0.985000
5434,0.985000
9087,0.015000
10071,0.015000
11482,0.985000
3186,0.015000
11275,0.015000
5413,0.985000
5929,0.985000
3849,0.985000
3638,0.015000
1979,0.985000
9906,0.015000
